CustomerID,City,Zip Code,Gender,Senior Citizen,Partner,Dependents
8622-ZLFKO,Fresno,93710,Female,No,Yes,No
5702-SKUOB,Fresno,93722,Female,No,Yes,No
1134-YWTYF,Fresno,93725,Male,No,Yes,No
0447-RXSGD,Monterey,93940,Male,No,No,No
4927-WWOOZ,Pacific Grove,93950,Male,No,Yes,No
0722-SVSFK,Half Moon Bay,94019,Female,No,No,No
7175-NTIXE,Redwood City,94061,Female,No,No,No
9796-BPKIW,Redwood City,94063,Male,Yes,No,No
0188-GWFLE,Redwood City,94065,Male,No,No,No
2882-DDZPG,San Carlos,94070,Female,No,No,No
9137-NOQKA,South San Francisco,94080,Male,Yes,No,No
5843-TTHGI,Sunnyvale,94086,Female,No,No,No
1849-RJYIG,Sunnyvale,94087,Female,No,No,No
8868-GAGIO,Sunnyvale,94089,Male,No,Yes,No
4061-UKJWL,San Francisco,94102,Male,No,No,No
5186-PEIZU,San Francisco,94124,Female,No,No,No
1074-AMIOH,San Francisco,94127,Female,No,Yes,Yes
7748-UMTRK,San Francisco,94132,Female,Yes,No,Yes
0380-ZCSBI,San Francisco,94133,Male,No,No,No
7145-FEJWU,San Francisco,94134,Female,No,No,Yes
3969-JQABI,Palo Alto,94303,Female,No,Yes,No
1051-EQPZR,Stanford,94305,Female,No,Yes,Yes
5780-INQIK,San Mateo,94401,Female,No,No,No
4526-ZJJTM,San Mateo,94403,Female,Yes,Yes,No
8384-FZBJK,San Mateo,94404,Female,No,Yes,Yes
3750-RNQKR,Alameda,94501,Female,No,No,No
8325-QRPZR,Benicia,94510,Female,No,No,No
2262-SLNVK,Birds Landing,94512,Female,No,No,No
6481-ESCNL,Clayton,94517,Female,No,No,No
1550-EENBN,Concord,94519,Female,No,No,No
8198-RKSZG,El Cerrito,94530,Female,No,Yes,Yes
7799-DSEWS,Hayward,94544,Male,No,No,No
3130-ICDUP,Hercules,94547,Female,No,No,Yes
0820-FNRNX,Lafayette,94549,Male,No,Yes,Yes
0880-FVFWF,Livermore,94550,Male,No,No,No
2792-LSHWX,Fremont,94555,Female,No,No,No
4391-LNRXK,Port Costa,94569,Male,No,No,No
8250-ZNGGW,Rio Vista,94571,Female,Yes,No,No
8562-GHPPI,San Leandro,94577,Female,No,No,No
4986-MXSFP,San Leandro,94579,Female,No,No,No
6131-FOYAS,San Lorenzo,94580,Male,No,No,No
5609-IMCGG,Suisun City,94585,Female,No,No,No
4727-MCYZG,Union City,94587,Male,No,No,No
3301-LSLWQ,Vallejo,94592,Female,No,No,No
5639-NTUPK,Walnut Creek,94598,Male,No,No,Yes
4191-XOVOM,Oakland,94611,Male,No,No,No
1855-CFULU,Oakland,94619,Female,Yes,No,No
5213-TWWJU,Richmond,94804,Male,No,No,No
5445-GLVOT,Greenbrae,94904,Female,No,No,No
2466-NEJOJ,Bodega,94922,Male,No,Yes,Yes
8150-QUDFX,Rohnert Park,94928,Male,No,No,No
9508-ILZDG,Dillon Beach,94929,Female,Yes,No,No
2346-DJQTB,Fairfax,94930,Female,No,No,No
1942-OQFRW,Forest Knolls,94933,Male,No,No,No
6128-AQBMT,Nicasio,94946,Male,Yes,Yes,No
5133-VRSAB,Olema,94950,Male,No,No,No
5996-DAOQL,Penngrove,94951,Male,No,No,No
0484-JPBRU,Petaluma,94954,Male,No,No,No
7883-ROJOC,Point Reyes Station,94956,Female,No,Yes,No
1866-ZSLJM,Valley Ford,94972,Male,No,No,No
4236-UJPWO,Alviso,95002,Female,No,No,No
1110-KYLGQ,Campbell,95008,Female,No,No,No
9929-PLVPA,Capitola,95010,Female,No,No,Yes
3518-PZXZQ,Castroville,95012,Female,No,Yes,No
2371-JUNGC,Cupertino,95014,Male,No,No,No
7693-QPEFS,Davenport,95017,Male,Yes,No,No
0924-BJCRC,Felton,95018,Female,Yes,Yes,No
8295-FHIVV,Paicines,95043,Male,No,No,No
7909-FIOIY,Santa Clara,95051,Female,No,Yes,Yes
6351-SCJKT,Santa Cruz,95062,Male,No,No,No
5468-BPMMO,Santa Cruz,95064,Male,No,Yes,No
2439-QKJUL,Saratoga,95070,Male,No,No,No
1194-SPVSP,Soquel,95073,Male,No,No,No
2250-IVBWA,San Jose,95112,Male,No,Yes,Yes
1810-MVMAI,San Jose,95113,Male,No,Yes,Yes
9506-UXUSK,San Jose,95116,Male,No,No,No
3572-UOLYZ,San Jose,95118,Female,No,No,Yes
6366-XIVKZ,San Jose,95122,Female,No,Yes,Yes
2770-NSVDG,San Jose,95124,Male,No,Yes,No
9375-MHRRS,San Jose,95125,Male,No,No,No
4860-YZGZM,San Jose,95128,Male,No,No,No
5533-NHFRF,San Jose,95132,Male,Yes,No,No
4760-THGOT,San Jose,95134,Female,No,Yes,No
0581-MDMPW,San Jose,95148,Female,No,No,No
9163-GHAYE,Stockton,95204,Female,No,No,No
3904-UKFRE,Stockton,95205,Male,No,No,No
5353-WILCI,Stockton,95206,Female,No,No,No
0058-EVZWM,Stockton,95209,Female,No,Yes,No
0519-DRGTI,Stockton,95219,Female,No,Yes,Yes
6645-MXQJT,Copperopolis,95228,Male,No,Yes,Yes
4360-QRAVE,Farmington,95230,Male,Yes,No,No
1575-KRZZE,Murphys,95247,Female,No,No,No
7610-TVOPG,West Point,95255,Male,No,No,No
1845-ZLLIG,Woodbridge,95258,Male,No,No,No
6988-CJEYV,Crows Landing,95313,Male,No,No,No
7299-GNVPL,El Portal,95318,Female,No,Yes,Yes
9743-DQKQW,Escalon,95320,Male,No,No,No
1215-VFYVK,Groveland,95321,Female,No,No,No
9093-FPDLG,Hilmar,95324,Female,No,No,No
0541-FITGH,Hornitos,95325,Female,No,Yes,No
6985-HAYWX,Hughson,95326,Female,No,Yes,No
6838-HVLXG,Keyes,95328,Female,No,No,No
2277-DJJDL,La Grange,95329,Male,Yes,Yes,No
2740-TVLFN,Manteca,95337,Male,No,No,No
9512-PHSMG,Merced,95340,Female,No,Yes,No
2452-KDRRH,Mi Wuk Village,95346,Male,Yes,No,No
4146-SVFUD,Modesto,95351,Male,No,No,No
1564-HJUVY,Modesto,95354,Male,No,No,No
7517-LDMPS,Modesto,95356,Female,No,No,No
5226-NOZFC,Modesto,95358,Male,No,No,No
0428-IKYCP,Sonora,95370,Male,No,Yes,No
2187-PKZAY,Stevinson,95374,Male,No,No,No
6652-YFFJO,Tuolumne,95379,Female,No,No,No
3170-GWYKC,Vernalis,95385,Female,No,No,No
2668-TZSPS,Santa Rosa,95403,Male,No,No,No
1658-TJVOA,Cazadero,95421,Female,Yes,No,No
0953-LGOVU,Clearlake,95422,Male,No,Yes,Yes
7742-MYPGI,Cobb,95426,Female,No,Yes,Yes
0674-DGMAQ,Elk,95432,Male,Yes,Yes,No
4139-JPIAM,Geyserville,95441,Male,No,No,No
2761-XECQW,Glenhaven,95443,Male,Yes,Yes,No
4402-FTBXC,Hopland,95449,Male,No,No,No
5542-TBBWB,Lakeport,95453,Male,No,No,No
8059-UDZFY,Lucerne,95458,Female,Yes,No,Yes
0208-BPQEJ,Middletown,95461,Female,No,Yes,Yes
3352-ALMCK,Navarro,95463,Male,No,No,No
5311-IHLEI,Sebastopol,95472,Male,No,No,No
3987-KQDDU,Sonoma,95476,Male,No,No,No
3404-JNXAX,Ukiah,95482,Female,No,Yes,Yes
5131-PONJI,Upper Lake,95485,Male,No,Yes,Yes
3345-JHUEO,Windsor,95492,Male,No,No,No
5260-UMPWX,Yorkville,95494,Female,No,Yes,Yes
5649-RXQTV,Alderpoint,95511,Male,No,No,No
2674-MIAHT,Blocksburg,95514,Female,No,No,No
2576-HXMPA,Mckinleyville,95519,Female,No,No,No
7587-AOVVU,Arcata,95521,Male,No,Yes,Yes
6898-MDLZW,Blue Lake,95525,Male,No,No,No
8648-PFRMP,Ferndale,95536,Female,Yes,No,No
0258-NOKBL,Fortuna,95540,Male,No,No,No
3043-TYBNO,Kneeland,95549,Male,No,No,No
4830-FAXFM,Korbel,95550,Male,No,No,Yes
5906-BFOZT,Loleta,95551,Male,No,No,No
2960-NKRSO,Mad River,95552,Male,No,No,No
3308-MHOOC,Scotia,95565,Male,No,No,Yes
2207-QPJED,Somes Bar,95568,Female,Yes,Yes,No
4177-JPDFU,Redcrest,95569,Male,No,No,No
2209-XADXF,Willow Creek,95573,Female,No,No,No
6620-JDYNW,Leggett,95585,Female,No,No,No
4770-UEZOX,Whitethorn,95589,Male,No,No,No
1038-RQOST,Zenia,95595,Male,No,Yes,Yes
4568-TTZRT,Auburn,95602,Male,No,No,No
0516-QREYC,Capay,95607,Female,Yes,No,No
8896-BQTTI,Cool,95614,Male,No,No,No
3865-QBWSJ,Courtland,95615,Male,Yes,No,Yes
5857-TYBCJ,Dixon,95620,Male,Yes,Yes,No
6377-KSLXC,Fair Oaks,95628,Male,No,No,No
1796-JANOW,Fiddletown,95629,Female,No,No,No
8735-NBLWT,Foresthill,95631,Male,No,No,Yes
1614-JBEBI,Georgetown,95634,Female,No,No,No
7924-GJZFI,Jackson,95642,Female,Yes,Yes,No
1406-PUQVY,Madison,95653,Male,No,No,Yes
1728-BQDMA,Penryn,95663,Female,No,No,No
5151-HQRDG,Placerville,95667,Male,No,Yes,No
8070-AAWZP,Sheridan,95681,Male,Yes,Yes,No
1666-JXLKU,Shingle Springs,95682,Female,No,No,No
7855-DIWPO,Sloughhouse,95683,Female,No,No,No
5133-POWUA,Somerset,95684,Male,No,No,No
5652-MSDEY,Sutter Creek,95685,Female,No,No,No
1784-BXEFA,Vacaville,95688,Female,No,No,No
7351-MHQVU,Volcano,95689,Female,No,No,No
4504-YOULA,Wilton,95693,Female,No,Yes,Yes
1777-JYQPJ,Colfax,95713,Male,No,No,No
3853-LYGAM,Meadow Vista,95722,Male,No,No,No
0315-LVCRK,El Dorado Hills,95762,Male,No,No,No
2410-CIYFZ,Woodland,95776,Male,No,No,Yes
7271-AJDTL,Sacramento,95816,Female,No,Yes,No
1867-TJHTS,Sacramento,95817,Female,No,No,No
6860-YRJZP,Sacramento,95820,Male,Yes,No,No
4429-WYGFR,Sacramento,95821,Male,No,No,No
6569-KTMDU,Sacramento,95826,Female,No,No,No
0396-YCHWO,Sacramento,95829,Male,No,Yes,No
0867-LDTTC,Sacramento,95830,Male,No,No,No
6692-YQHXC,Sacramento,95842,Male,No,No,No
5222-JCXZT,Sacramento,95864,Male,No,No,No
9754-CLVZW,Marysville,95901,Female,No,Yes,Yes
2739-CCZMB,Alleghany,95910,Male,No,No,Yes
2468-SJFLM,Biggs,95917,Male,No,No,No
7168-HDQHG,Brownsville,95919,Female,No,Yes,Yes
7901-HXJVA,Chico,95928,Male,No,No,No
5924-IFQTT,Crescent Mills,95934,Male,No,Yes,Yes
7968-QUXNS,Dobbins,95935,Male,No,No,No
8903-WMRNW,Durham,95938,Female,No,Yes,No
2452-SNHFZ,Elk Creek,95939,Female,No,No,No
3629-WEAAM,Forbestown,95941,Female,No,No,No
6029-CSMJE,Forest Ranch,95942,Male,No,No,No
7993-NQLJE,Glenn,95943,Male,No,Yes,Yes
9099-FTUHS,Grass Valley,95945,Female,No,No,No
0581-BXBUB,Penn Valley,95946,Female,Yes,No,No
9467-ROOLM,Gridley,95948,Female,No,No,No
5150-ITWWB,Hamilton City,95951,Male,Yes,No,No
6429-SHBCB,Maxwell,95955,Male,No,No,No
9281-OFDMF,Meadow Valley,95956,Male,Yes,No,No
2603-HVKCG,Meridian,95957,Male,No,No,No
9097-ZUBYC,North San Juan,95960,Male,No,Yes,No
6734-CKRSM,Stirling City,95978,Female,No,No,No
7682-AZNDK,Williams,95987,Male,No,Yes,Yes
5384-ZTTWP,Yuba City,95991,Female,No,Yes,Yes
7636-OWBPG,Redding,96001,Male,Yes,No,No
0570-BFQHT,Anderson,96007,Female,No,No,No
5501-TVMGM,Canby,96015,Male,No,No,No
6972-SNKKW,Chester,96020,Female,No,No,No
3694-GLTJM,Corning,96021,Female,No,No,No
0585-EGDDA,Etna,96027,Male,No,Yes,No
3481-JHUZH,Forks Of Salmon,96031,Male,No,Yes,No
3594-IVHJZ,French Gulch,96033,Female,No,No,No
5960-MVTUK,Grenada,96038,Male,No,No,No
6817-WTYHE,Happy Camp,96039,Male,No,No,No
3082-VQXNH,Hat Creek,96040,Male,No,Yes,No
4931-TRZWN,Hornbrook,96044,Female,No,No,No
0750-EKNGL,Hyampom,96046,Male,No,No,No
7669-LCRSD,Igo,96047,Male,No,Yes,Yes
9938-EKRGF,Lewiston,96052,Female,No,No,No
0928-JMXNP,Los Molinos,96055,Male,Yes,Yes,No
5402-HTOTQ,Macdoel,96058,Male,No,No,No
3890-RTCMS,Millville,96062,Male,No,No,No
3665-JATSN,Mount Shasta,96067,Female,No,No,No
7966-YOTQW,Nubieber,96068,Male,No,No,No
4324-BZCKL,Paynes Creek,96075,Female,No,Yes,Yes
8123-QBNAZ,Scott Bar,96085,Female,No,Yes,Yes
3629-ZNKXA,Seiad Valley,96086,Male,Yes,No,No
5482-VXSXJ,Tehama,96090,Male,No,No,No
7365-BVCJH,Trinity Center,96091,Male,No,No,No
9620-ENEJV,Vina,96092,Female,No,No,No
0689-DSXGL,Yreka,96097,Female,No,Yes,Yes
6818-DJXAA,Alturas,96101,Female,No,No,Yes
4132-KALRO,Davis Creek,96108,Female,No,No,No
2874-YXVVA,Herlong,96113,Female,No,No,No
7586-ZATGZ,Ravendale,96123,Male,No,No,No
9626-VFRGG,Susanville,96130,Female,No,No,Yes
7075-BNDVQ,Termo,96132,Female,No,No,No
9143-CANJF,Topaz,96133,Female,No,Yes,Yes
7284-BUYEC,Tulelake,96134,Female,No,No,No
2041-JIJCI,Wendel,96136,Female,No,No,No
2229-VWQJH,Homewood,96141,Female,No,No,No
1336-EZFZY,Kings Beach,96143,Female,No,No,No
5144-TVGLP,Los Angeles,90002,Male,Yes,No,No
9643-AVVWI,Los Angeles,90003,Female,No,Yes,Yes
6137-MFAJN,Los Angeles,90008,Female,No,No,No
9122-UMROB,Los Angeles,90010,Male,No,No,No
4232-JGKIY,Los Angeles,90011,Male,No,No,No
2195-VVRJF,Los Angeles,90018,Male,Yes,Yes,No
4203-QGNZA,Los Angeles,90021,Female,No,No,Yes
5043-TRZWM,Los Angeles,90022,Female,No,No,No
1640-PLFMP,Los Angeles,90026,Female,No,No,No
5366-OBVMR,Los Angeles,90027,Female,No,Yes,No
9817-APLHW,Los Angeles,90034,Male,No,No,No
0840-DFEZH,Los Angeles,90036,Female,No,No,No
1125-SNVCK,Los Angeles,90040,Female,Yes,No,No
2545-EBUPK,Los Angeles,90045,Female,Yes,No,No
4536-PLEQY,Los Angeles,90058,Male,No,Yes,No
5447-VYTKW,Los Angeles,90064,Male,No,No,No
3623-FQBOX,Los Angeles,90065,Male,No,No,No
8659-HDIYE,Los Angeles,90067,Female,Yes,No,No
4680-KUTAJ,Beverly Hills,90212,Female,Yes,No,No
5307-UVGNB,Compton,90220,Female,No,Yes,Yes
2883-ILGWO,Compton,90222,Male,Yes,No,No
9629-NHXFW,Downey,90241,Female,No,Yes,Yes
0396-HUJBP,Gardena,90247,Female,No,No,No
3530-CRZSB,Malibu,90263,Female,No,No,No
8498-XXGWA,Malibu,90265,Female,No,Yes,No
9617-INGJY,Manhattan Beach,90266,Male,No,No,No
7234-KMNRQ,Pacific Palisades,90272,Male,No,No,No
6794-HKIAJ,Redondo Beach,90278,Male,No,No,No
5950-AAAGJ,Playa Del Rey,90293,Male,No,No,No
9618-LFJRU,Inglewood,90303,Female,No,No,No
0744-GKNGE,Inglewood,90305,Female,No,Yes,Yes
5294-DMSFH,Torrance,90503,Female,No,Yes,Yes
0603-OLQDC,Whittier,90601,Male,No,No,Yes
3272-VUHPV,Whittier,90602,Female,No,Yes,Yes
4176-FXYBO,Whittier,90603,Male,No,Yes,No
8663-UPDGF,Whittier,90605,Female,No,No,No
9919-KNPOO,La Mirada,90638,Female,No,Yes,No
4450-DLLMH,Avalon,90704,Male,No,No,No
0468-YRPXN,Lomita,90717,Male,No,No,No
8950-MTZNV,Carson,90746,Male,No,No,No
6773-LQTVT,Long Beach,90803,Female,Yes,Yes,Yes
8566-YPRGL,Long Beach,90806,Female,No,No,No
2669-OIDSD,Long Beach,90810,Female,No,Yes,No
8400-WZICQ,Long Beach,90813,Female,No,Yes,Yes
9576-SYUHJ,Long Beach,90815,Male,No,No,No
0410-IPFTY,Long Beach,90822,Female,No,Yes,No
2831-EBWRN,Altadena,91001,Male,No,No,No
0247-SLUJI,Duarte,91010,Male,No,Yes,Yes
9402-ORRAH,La Canada Flintridge,91011,Female,Yes,No,No
6483-OATDN,Monrovia,91016,Male,No,Yes,Yes
4840-ORQXB,Sierra Madre,91024,Female,Yes,No,No
3982-DQLUS,Sunland,91040,Male,Yes,Yes,Yes
7801-KICAO,Pasadena,91103,Female,No,No,No
7339-POGZN,Pasadena,91107,Female,No,No,No
2828-SLQPF,San Marino,91108,Male,No,No,No
4465-VDKIQ,Glendale,91201,Female,No,No,No
2921-XWDJH,Glendale,91202,Female,Yes,Yes,No
0003-MKNFE,Glendale,91206,Male,No,No,No
0975-VOOVL,Agoura Hills,91301,Female,No,No,No
5968-VXZLG,Calabasas,91302,Male,No,No,No
5201-FRKKS,Winnetka,91306,Male,No,No,No
9799-CAYJJ,West Hills,91307,Female,Yes,Yes,No
1335-NTIUC,Pacoima,91331,Male,No,No,No
2916-BQZLN,Reseda,91335,Male,No,No,No
4558-CGYCZ,San Fernando,91340,Male,No,No,No
8710-YGLWG,North Hills,91343,Male,No,No,No
3199-XGZCY,Granada Hills,91344,Female,No,No,No
4063-EIKNQ,Canyon Country,91351,Male,No,Yes,Yes
5206-HPJKM,Valencia,91354,Male,No,No,No
8393-JMVMB,Thousand Oaks,91360,Male,No,No,No
5019-GQVCR,Westlake Village,91361,Male,Yes,No,No
6036-TTFYU,Thousand Oaks,91362,Female,No,Yes,No
2880-FPNAE,Van Nuys,91405,Male,Yes,Yes,No
1703-MGIAB,Van Nuys,91406,Female,No,No,No
2254-DLXRI,Burbank,91504,Female,No,No,No
1530-ZTDOZ,Studio City,91604,Female,No,Yes,No
6212-ATMLK,Rancho Cucamonga,91701,Female,No,No,No
1077-HUUJM,Rancho Cucamonga,91730,Female,No,No,Yes
2045-BMBTJ,South El Monte,91733,Female,Yes,No,No
4452-QIIEB,Glendora,91740,Male,No,No,No
6741-EGCBI,Hacienda Heights,91745,Male,Yes,No,No
2227-JRSJX,Monterey Park,91754,Female,No,No,No
8980-WQFWL,Ontario,91761,Female,No,No,No
1730-ZMAME,Ontario,91762,Female,Yes,No,No
6506-EYCNH,Montclair,91763,Female,No,Yes,Yes
4634-JLRJT,Ontario,91764,Female,No,No,No
9501-UKKNL,Diamond Bar,91765,Male,No,No,No
4795-WRNVT,Pomona,91768,Female,No,No,No
6080-TCMYC,Rosemead,91770,Male,No,Yes,Yes
6357-JJPQT,San Gabriel,91776,Female,No,No,No
9552-TGUZV,Upland,91784,Male,No,Yes,No
9643-YBLUR,West Covina,91791,Male,No,Yes,No
8734-FNWVH,West Covina,91792,Male,No,Yes,Yes
9026-LHEVG,Boulevard,91905,Female,No,No,No
7011-CVEUC,Chula Vista,91911,Male,No,Yes,No
6185-TASNN,Chula Vista,91913,Male,Yes,No,No
7925-PNRGI,Chula Vista,91914,Female,No,Yes,Yes
1552-CZCLL,Descanso,91916,Female,No,Yes,Yes
3038-PQIUY,Dulzura,91917,Female,No,No,No
9313-CDOGY,Imperial Beach,91932,Male,No,Yes,Yes
8148-BPLZQ,Jacumba,91934,Male,No,No,No
0491-KAPQG,Pine Valley,91962,Male,No,No,No
3209-ZPKFI,Borrego Springs,92004,Male,No,Yes,Yes
9373-WSLOY,Carlsbad,92008,Male,Yes,Yes,No
9819-FBNSV,El Cajon,92019,Male,Yes,Yes,No
9544-PYPSJ,El Cajon,92020,Female,Yes,Yes,Yes
0396-UKGAI,Encinitas,92024,Male,No,No,Yes
5186-EJEGL,Escondido,92026,Male,No,No,No
2203-GHNWN,Julian,92036,Female,No,Yes,No
3878-AVSOQ,La Jolla,92037,Female,Yes,No,No
6319-QSUSR,Oceanside,92056,Female,No,No,Yes
2107-FBPTK,Ramona,92065,Female,Yes,No,No
1991-VOPLL,San Marcos,92069,Female,No,No,No
1016-DJTSV,Santee,92071,Male,Yes,No,No
8751-EDEKA,Rancho Santa Fe,92091,Female,No,Yes,No
6878-GGDWG,San Diego,92101,Female,No,Yes,No
3604-WLABM,San Diego,92104,Female,No,No,No
4633-MKHYU,San Diego,92109,Female,No,No,No
6257-RJOHI,San Diego,92110,Male,No,No,No
2587-EKXTS,San Diego,92116,Male,No,No,No
5442-BXVND,San Diego,92117,Female,No,Yes,Yes
9753-OYLBX,San Diego,92122,Female,No,No,No
6656-JWRQX,San Diego,92124,Female,No,No,No
6473-ULUHT,San Diego,92126,Male,No,Yes,Yes
2842-BCQGE,San Diego,92139,Male,No,No,No
5312-UXESG,Indio,92203,Female,No,No,No
7159-FVYPK,Beaumont,92223,Female,No,Yes,Yes
6088-BXMRG,Cabazon,92230,Female,No,Yes,Yes
4821-SJHJV,Calipatria,92233,Female,No,Yes,Yes
7346-MEDWM,Cathedral City,92234,Female,No,No,No
4993-JCRGJ,Holtville,92250,Male,No,No,No
2103-ZRXFN,La Quinta,92253,Male,No,No,No
5288-AHOUP,Palm Desert,92260,Male,Yes,No,No
0655-YDGFJ,Palm Springs,92264,Male,No,No,No
8468-EHYJA,Palo Verde,92266,Female,No,Yes,No
1097-FSPVW,Pioneertown,92268,Female,No,No,No
7010-ZMVBF,Thermal,92274,Female,No,Yes,Yes
2897-DOVND,Winterhaven,92283,Male,No,No,No
3489-HHPFY,Amboy,92304,Female,No,Yes,No
4950-BDEUX,Apple Valley,92308,Male,No,No,No
0508-OOLTO,Fort Irwin,92310,Female,No,Yes,Yes
9822-WMWVG,Grand Terrace,92313,Female,No,No,No
1548-ARAGG,Cedar Glen,92321,Female,No,Yes,Yes
2522-AHJXR,Death Valley,92328,Male,No,Yes,No
1816-FLZDK,Fawnskin,92333,Male,No,No,No
7096-UCLNH,Fontana,92335,Male,No,No,No
8885-QSQBX,Forest Falls,92339,Female,No,No,No
8617-ENBDS,Helendale,92342,Male,No,No,No
0430-IHCDJ,Highland,92346,Male,No,No,No
1814-DKOLC,Loma Linda,92354,Female,No,No,No
3537-HPKQT,Mentone,92359,Female,No,Yes,No
2129-ALKBS,Needles,92363,Female,No,Yes,Yes
9631-XEYKE,Rialto,92377,Male,No,No,No
8800-JOOCF,Tecopa,92389,Female,No,No,Yes
1469-LBJQJ,Victorville,92392,Female,No,Yes,No
0064-YIJGF,Yermo,92398,Male,No,Yes,Yes
2386-OWURY,Yucaipa,92399,Female,No,No,No
0310-VQXAM,San Bernardino,92404,Male,No,No,No
3453-RTHJQ,San Bernardino,92407,Male,No,No,No
6278-FEPBZ,San Bernardino,92410,Female,No,No,No
4280-DLSHD,San Bernardino,92411,Male,No,Yes,No
1508-DFXCU,Riverside,92501,Male,No,No,No
2800-QQUSO,Riverside,92505,Male,No,No,No
7698-YFGEZ,Riverside,92509,Male,No,No,No
9773-PEQBZ,Lake Elsinore,92530,Male,No,No,No
0650-BWOZN,Aguanga,92536,Female,Yes,No,No
7785-RDVIG,Hemet,92543,Female,No,Yes,Yes
2903-YYTBW,Hemet,92545,Male,No,Yes,Yes
3620-MWJNE,Homeland,92548,Male,No,No,No
9481-IEBZY,Nuevo,92567,Male,Yes,Yes,No
6137-NICCO,Perris,92571,Female,No,Yes,Yes
6402-EJMWF,San Jacinto,92583,Male,No,No,No
9169-BSVIN,Winchester,92596,Male,No,No,No
7714-YXSMB,Irvine,92612,Female,No,No,No
8387-UGUSU,Irvine,92614,Female,No,Yes,Yes
1194-HVAIF,Capistrano Beach,92624,Female,No,Yes,No
1767-TGTKO,Dana Point,92629,Female,No,Yes,Yes
8439-LTUGF,Lake Forest,92630,Male,No,No,No
8805-JNRAZ,Huntington Beach,92646,Female,No,No,No
7291-CDTMJ,Laguna Beach,92651,Male,No,No,No
7128-GGCNO,Laguna Hills,92653,Male,No,No,No
0237-YFUTL,Midway City,92655,Female,No,Yes,No
7691-KGKGP,Aliso Viejo,92656,Male,No,Yes,Yes
6710-HSJRD,Newport Coast,92657,Male,No,Yes,No
3675-EQOZA,Newport Beach,92660,Male,No,No,No
9862-KJTYK,Newport Beach,92663,Male,No,No,Yes
0365-BZUWY,San Juan Capistrano,92675,Male,No,Yes,No
5701-SVCWR,Laguna Niguel,92677,Female,No,No,Yes
2018-PZKMU,Santa Ana,92701,Male,No,Yes,Yes
4570-QHXHL,Santa Ana,92704,Female,No,No,No
7392-YYPYJ,Santa Ana,92706,Male,No,No,No
9348-YVOMK,Anaheim,92802,Male,No,No,No
8104-OSKWT,Anaheim,92804,Female,No,No,No
4521-YEEHE,Anaheim,92805,Female,No,Yes,No
4090-KPJIP,Anaheim,92806,Female,No,No,No
3824-RHKVR,Fullerton,92833,Female,No,No,No
5816-SCGFC,Fullerton,92835,Female,Yes,No,No
9278-VZKCD,Norco,92860,Female,Yes,Yes,No
5999-LCXAO,Orange,92866,Female,No,No,No
5206-XZZQI,Orange,92867,Male,No,No,No
4803-LBYPN,Orange,92868,Male,No,Yes,Yes
2139-FQHLM,Corona,92879,Male,No,No,No
5600-KTXFM,Ventura,93004,Male,No,Yes,Yes
7964-YESJC,Moorpark,93021,Female,No,Yes,No
6173-GOLSU,Oak View,93022,Male,Yes,Yes,No
7950-XWOVN,Oxnard,93035,Male,No,No,No
4647-MUZON,Port Hueneme,93041,Female,No,Yes,No
8851-RAGOV,Simi Valley,93065,Female,No,Yes,No
5396-IZEPB,Summerland,93067,Male,No,No,No
0701-TJSEF,Santa Barbara,93105,Male,No,No,No
5712-VBOXD,Santa Barbara,93108,Female,No,No,No
6629-LADHQ,Santa Barbara,93109,Female,No,No,No
1559-DTODC,Santa Barbara,93111,Male,No,No,No
4797-MIWUM,Goleta,93117,Male,No,Yes,Yes
8720-RQSBJ,Armona,93202,Male,Yes,No,No
4324-AHJKS,Buttonwillow,93206,Female,No,No,No
4495-LHSSK,Camp Nelson,93208,Female,No,No,Yes
7225-CBZPL,Earlimart,93219,Male,Yes,Yes,No
6704-UTUKK,Exeter,93221,Male,No,Yes,No
7404-JLKQG,Glennville,93226,Female,No,No,No
7421-ZLUPA,Hanford,93230,Female,No,No,No
2920-RNCEZ,Lebec,93243,Male,No,Yes,Yes
5382-TEMLV,Lindsay,93247,Male,No,No,No
0432-CAJZV,Onyx,93255,Male,No,No,No
1200-TUZHR,Posey,93260,Female,Yes,No,No
7130-CTCUS,Springville,93265,Male,Yes,Yes,No
7634-WSWDB,Terra Bella,93270,Female,No,No,Yes
6986-IXNDM,Three Rivers,93271,Male,No,No,No
6752-APNJL,Woodlake,93286,Male,No,Yes,Yes
0420-HLGXF,Visalia,93291,Female,Yes,No,No
3727-JEZTU,Bakersfield,93312,Female,No,No,No
9667-TKTVZ,Los Osos,93402,Female,No,No,No
3657-COGMW,San Luis Obispo,93405,Female,Yes,No,No
7754-IXRMC,Atascadero,93422,Female,No,No,No
5863-OOKCL,Cayucos,93430,Female,No,No,No
1329-VHWNP,Grover Beach,93433,Female,No,No,No
4256-ZWTZI,Morro Bay,93442,Female,No,No,Yes
4098-NAUKP,Oceano,93445,Male,Yes,Yes,Yes
4608-LCIMN,Pismo Beach,93449,Male,No,Yes,Yes
1485-YDHMM,San Ardo,93450,Male,No,Yes,Yes
4054-CUMIA,San Miguel,93451,Female,No,Yes,Yes
8161-QYMTT,Santa Maria,93454,Male,No,No,No
5404-GGUKR,Santa Ynez,93460,Male,No,No,No
0440-QEXBZ,Mojave,93501,Female,No,No,No
2675-DHUTR,Big Pine,93513,Male,Yes,Yes,No
7446-YPODE,Bridgeport,93517,Male,Yes,No,No
