CustomerID,Tenure Months,Multiple Lines,Contract,Monthly Charges,Total Charges,Churn Label,Churn Score,CLTV,Churn Reason
3754-DXMRT,2,No,Month-to-month,44.15,92.65,Yes,86,5655,Competitor offered higher download speeds
7130-VTEWQ,8,Yes,Month-to-month,75.75,606.25,Yes,92,4174,Competitor offered more data
6121-VZNQB,1,No,Month-to-month,19.1,19.1,Yes,84,5890,Competitor made better offer
7903-CMPEY,1,Yes,Month-to-month,80.3,80.3,Yes,87,4138,Competitor had better devices
6996-KNSML,1,No,Month-to-month,74.9,74.9,Yes,73,5919,Competitor had better devices
1704-NRWYE,9,No,Month-to-month,80.85,751.65,Yes,71,5242,Competitor offered higher download speeds
2592-SEIFQ,3,No phone service,Month-to-month,24.75,66.95,Yes,69,3503,Competitor offered higher download speeds
7481-ATQQS,49,Yes,Month-to-month,90.85,4515.85,Yes,70,5651,Competitor offered higher download speeds
8642-GVWRF,2,No,Month-to-month,79.7,165,Yes,65,3039,Competitor offered more data
2057-ZBLPD,21,Yes,Month-to-month,86.5,1808.7,Yes,72,2036,Competitor offered more data
5502-RLUYV,69,Yes,Month-to-month,103.95,7446.9,Yes,86,4283,Competitor made better offer
0023-HGHWL,1,No phone service,Month-to-month,25.1,25.1,Yes,85,5437,Competitor made better offer
9039-RBEEE,39,No phone service,Month-to-month,48.95,1880.85,Yes,80,3080,Price too high
8417-FMLZI,6,No,Month-to-month,83.55,477.55,Yes,91,4242,Product dissatisfaction
1792-UXAFY,17,No,Month-to-month,89.15,1496.9,Yes,89,5082,Service dissatisfaction
0515-YPMCW,1,No,Month-to-month,70.45,70.45,Yes,90,3525,Lack of self-service on Website
4729-XKASR,1,No phone service,Month-to-month,24.75,24.75,Yes,96,3001,Limited range of services
5449-FIBXJ,19,Yes,Month-to-month,103.3,2012.7,Yes,67,2349,Lack of affordable download/upload speed
9837-BMCLM,3,No,Month-to-month,78.5,242.05,Yes,71,3567,Long distance charges
0137-UDEUO,3,No,Month-to-month,19.85,63.75,Yes,95,3398,Extra data charges
6161-UUUTA,3,No,Month-to-month,79.9,260.9,Yes,97,4367,Price too high
6543-XRMYR,30,Yes,Month-to-month,99.7,2967.35,Yes,69,3548,Product dissatisfaction
4925-LMHOK,15,Yes,Month-to-month,58.6,939.7,Yes,97,2003,Service dissatisfaction
1455-UGQVH,10,Yes,Month-to-month,98.5,1037.75,Yes,91,4501,Lack of self-service on Website
8280-MQRQN,1,No,Month-to-month,50.45,50.45,Yes,69,2806,Network reliability
2037-SGXHH,38,Yes,Month-to-month,94.65,3624.3,Yes,71,3498,Don't know
3178-FESZO,1,Yes,Month-to-month,100.25,100.25,Yes,100,5797,Don't know
6087-MVHJH,16,Yes,Month-to-month,88.45,1422.1,Yes,88,5186,Don't know
4603-JANFB,1,No,Month-to-month,69.85,69.85,Yes,97,4548,Poor expertise of online support
3018-TFTSU,12,No,Month-to-month,81.7,858.6,Yes,76,2850,Poor expertise of phone support
4806-KEXQR,4,No,Month-to-month,79.9,324.3,Yes,77,4669,Competitor had better devices
7083-YNSKY,15,Yes,Month-to-month,25.4,399.6,Yes,86,2853,Competitor offered higher download speeds
2479-BRAMR,41,Yes,Month-to-month,83.75,3273.55,Yes,71,4995,Competitor offered more data
7434-SHXLS,1,No,Month-to-month,20.9,20.9,Yes,82,5421,Competitor made better offer
7908-QCBCA,1,No,Month-to-month,69.4,69.4,Yes,65,2404,Competitor had better devices
6711-FLDFB,7,Yes,Month-to-month,74.9,541.15,Yes,68,5159,Competitor had better devices
3714-JTVOV,42,No,Month-to-month,74.15,3229.4,Yes,94,2322,Competitor offered higher download speeds
4702-IOQDC,1,No,Month-to-month,70.1,70.1,Yes,100,2007,Competitor offered higher download speeds
6178-KFNHS,12,Yes,Month-to-month,78.3,909.25,Yes,98,3545,Competitor offered higher download speeds
1264-BYWMS,55,Yes,Month-to-month,96.8,5283.95,Yes,82,4089,Competitor offered more data
9658-WYUFB,17,Yes,Month-to-month,94.4,1617.5,Yes,66,2825,Competitor offered more data
2013-SGDXK,1,No,Month-to-month,84.3,84.3,Yes,78,2172,Competitor offered more data
2012-NWRPA,11,Yes,Month-to-month,99.55,1131.2,Yes,71,3172,Competitor made better offer
8808-ELEHO,8,Yes,Month-to-month,81.25,585.95,Yes,72,3812,Price too high
3506-LCJDC,1,No,Month-to-month,19.95,19.95,Yes,76,4860,Product dissatisfaction
3934-HXCFZ,23,Yes,Month-to-month,99.25,2186.4,Yes,76,5338,Service dissatisfaction
4910-AQFFX,9,Yes,Month-to-month,79.35,661.25,Yes,93,4533,Network reliability
2154-KVJFF,15,Yes,Month-to-month,79.75,1111.85,Yes,65,2813,Limited range of services
9647-ERGBE,30,Yes,Month-to-month,100.05,3046.15,Yes,100,4664,Lack of affordable download/upload speed
3428-XZMAZ,1,No,Month-to-month,69.35,69.35,Yes,91,5796,Long distance charges
0378-TOVMS,3,No,Month-to-month,85.8,272.2,Yes,89,5641,Extra data charges
9058-CBREO,1,Yes,Month-to-month,50.55,50.55,Yes,95,3357,Product dissatisfaction
0318-QUUOB,1,No,Month-to-month,80.55,80.55,Yes,91,4273,Service dissatisfaction
5520-FVEWJ,12,Yes,Month-to-month,84.5,916.9,Yes,84,4154,Lack of self-service on Website
5572-ZDXHY,22,No,Month-to-month,84.3,1855.65,Yes,85,5313,Network reliability
3750-CKVKH,2,No,Month-to-month,67.75,116.65,Yes,71,2299,Don't know
8063-GBATB,27,Yes,Month-to-month,85.25,2287.25,Yes,80,5172,Competitor had better devices
4547-KQRTM,10,Yes,Month-to-month,80.05,830.7,Yes,76,3740,Competitor offered higher download speeds
4877-EVATK,1,No,Month-to-month,20,20,Yes,83,3657,Competitor offered more data
7639-SUPCW,22,No,Month-to-month,48.8,1054.6,Yes,100,2270,Competitor made better offer
1069-XAIEM,1,Yes,Month-to-month,85.05,85.05,Yes,96,2975,Competitor had better devices
4658-HCOHW,21,No,Month-to-month,102.8,2110.15,Yes,100,3123,Competitor had better devices
3440-JPSCL,6,No,Month-to-month,99.95,547.65,Yes,87,3722,Competitor offered higher download speeds
6987-XQSJT,54,Yes,Month-to-month,79.5,4370.25,Yes,78,5684,Competitor offered higher download speeds
4290-BSXUX,3,Yes,Month-to-month,79.65,251.75,Yes,87,5036,Competitor offered more data
0325-XBFAC,8,No,Month-to-month,94.7,740.3,Yes,94,5811,Competitor offered more data
2462-XIIJB,5,Yes,Month-to-month,92.5,452.7,Yes,73,2810,Competitor offered more data
4760-XOHVN,1,No,Month-to-month,19.45,19.45,Yes,84,2865,Competitor made better offer
7817-BOQPW,2,Yes,Month-to-month,75.55,166.3,Yes,77,4320,Competitor made better offer
1853-UDXBW,1,No,Month-to-month,70,70,Yes,85,2485,Price too high
5219-YIPTK,33,Yes,Month-to-month,104.4,3409.6,Yes,71,3185,Service dissatisfaction
3540-RZJYU,15,No,Month-to-month,86.2,1270.2,Yes,90,5829,Lack of self-service on Website
2091-MJTFX,30,No phone service,Month-to-month,51.2,1561.5,Yes,79,4568,Network reliability
0883-EIBTI,2,No,Month-to-month,19.5,31.55,Yes,82,2484,Limited range of services
0722-TROQR,4,Yes,Month-to-month,74.9,321.75,Yes,78,2122,Lack of affordable download/upload speed
7571-YXDAD,2,Yes,Month-to-month,74.9,147.15,Yes,93,2078,Long distance charges
3393-FMZPV,25,Yes,Month-to-month,100.25,2387.75,Yes,74,2195,Extra data charges
6402-ZFPPI,25,Yes,Month-to-month,102.8,2660.2,Yes,94,4969,Price too high
8443-WVPSS,10,No,Month-to-month,99.85,990.9,Yes,69,4243,Service dissatisfaction
3006-XIMLN,2,Yes,Month-to-month,94.2,193.8,Yes,79,5299,Lack of self-service on Website
9965-YOKZB,9,Yes,Month-to-month,83.85,790.15,Yes,71,3723,Network reliability
0504-HHAPI,27,Yes,Month-to-month,88.3,2467.75,Yes,96,2420,Don't know
3647-GMGDH,22,No,Month-to-month,94.7,1914.9,Yes,72,5615,Attitude of support person
3791-LGQCY,56,Yes,Month-to-month,100.65,5688.05,Yes,85,4803,Attitude of support person
2956-GGUCQ,24,Yes,Month-to-month,78.85,1772.25,Yes,65,3079,Attitude of service provider
6595-COKXZ,1,No,Month-to-month,44.45,44.45,Yes,65,4879,Attitude of service provider
0362-ZBZWJ,36,Yes,Month-to-month,84.9,3067.2,Yes,69,2455,Attitude of service provider
4211-MMAZN,1,No,Month-to-month,20.25,20.25,Yes,89,2959,Attitude of support person
4274-OWWYO,1,No,Month-to-month,74.35,74.35,Yes,66,5633,Deceased
1541-ETJZO,1,Yes,Month-to-month,62.05,62.05,Yes,86,2937,Moved
2369-UAPKZ,5,Yes,Month-to-month,104.1,541.9,Yes,76,3131,Moved
2778-OCLGR,24,No phone service,Month-to-month,39.1,971.3,Yes,89,4591,Competitor had better devices
0637-KVDLV,2,Yes,Month-to-month,76.5,162.45,Yes,80,5944,Don't know
6633-MPWBS,5,No,Month-to-month,49.2,216.9,Yes,73,4336,Competitor offered more data
8785-EPNCG,11,Yes,Month-to-month,23.15,245.2,Yes,65,5671,Competitor made better offer
5729-KLZAR,4,No,Month-to-month,80.85,302.75,Yes,73,2961,Competitor had better devices
1582-RAFML,1,Yes,Month-to-month,60.1,60.1,Yes,88,5654,Competitor had better devices
8740-CRYFY,1,No,Month-to-month,78.95,78.95,Yes,75,2038,Competitor offered higher download speeds
2962-XPMCQ,2,No,Month-to-month,45.15,98.5,Yes,81,2699,Competitor offered higher download speeds
1678-FYZOW,3,No,Month-to-month,79.4,244.65,Yes,97,2448,Competitor offered higher download speeds
5480-TBGPH,24,No,Month-to-month,99.3,2431.35,Yes,69,4811,Competitor offered more data
8854-CCVSQ,18,Yes,Month-to-month,80.65,1451.9,Yes,95,3788,Competitor offered more data
0511-JTEOY,1,No,Month-to-month,71.1,71.1,Yes,98,5824,Competitor made better offer
9300-AGZNL,1,Yes,Month-to-month,94,94,Yes,67,4176,Product dissatisfaction
1112-CUNAO,15,Yes,Month-to-month,89.85,1424.95,Yes,99,2668,Service dissatisfaction
5175-AOBHI,4,No,Month-to-month,46,193.6,Yes,97,5246,Lack of self-service on Website
5174-RNGBH,9,No,Month-to-month,66.25,620.55,Yes,67,5515,Network reliability
7270-BDIOA,22,Yes,Month-to-month,90,1993.8,Yes,95,4739,Limited range of services
9732-KPKBW,1,No,Month-to-month,53.95,53.95,Yes,90,2771,Extra data charges
3389-YGYAI,8,Yes,Month-to-month,105.5,829.55,Yes,72,5546,Price too high
9560-ARGQJ,16,No,Month-to-month,81,1312.15,Yes,83,2335,Product dissatisfaction
5134-IKDAY,1,No,Month-to-month,69.8,69.8,Yes,96,2123,Service dissatisfaction
3070-DVEYC,7,Yes,Month-to-month,73.75,545.15,Yes,84,5638,Lack of self-service on Website
5707-ORNDZ,9,Yes,Month-to-month,54.55,494.05,Yes,79,4656,Network reliability
8696-JKZNU,37,Yes,Month-to-month,76.25,2841.55,Yes,100,5859,Don't know
5380-AFSSK,5,Yes,Month-to-month,93.9,486.85,Yes,92,5435,Don't know
2055-PDADH,3,No,Month-to-month,70.4,204.7,Yes,67,2491,Don't know
8714-EUHJO,31,Yes,Month-to-month,91.15,2995.45,Yes,83,5219,Poor expertise of online support
3721-CNEYS,2,No,Month-to-month,70.95,137.95,Yes,94,5390,Poor expertise of phone support
2568-OIADY,37,Yes,Month-to-month,99.5,3762,Yes,92,4233,Competitor had better devices
1193-RTSLK,38,No,Month-to-month,83.9,3233.6,Yes,82,2157,Competitor offered higher download speeds
2302-ANTDP,48,Yes,Month-to-month,117.45,5438.9,Yes,67,5915,Competitor offered more data
5923-GXUOC,10,No,Month-to-month,104.4,1081.45,Yes,84,5035,Competitor made better offer
5233-GEEAX,8,No phone service,Month-to-month,29.4,221.9,Yes,85,5971,Competitor had better devices
4432-ADRLB,2,No,Month-to-month,44.65,74.9,Yes,99,4655,Competitor had better devices
8993-PHFWD,3,No phone service,Month-to-month,25.25,58.9,Yes,76,2088,Competitor offered higher download speeds
1565-RHDJD,4,Yes,Month-to-month,84.05,333.55,Yes,95,5552,Competitor offered higher download speeds
7137-RYLPP,37,Yes,Month-to-month,85.7,3171.15,Yes,86,4712,Competitor offered higher download speeds
3765-JXVKY,1,No,Month-to-month,74.7,74.7,Yes,75,4692,Competitor offered more data
7330-WZLNC,5,Yes,Month-to-month,90.8,455.5,Yes,73,5090,Competitor offered more data
3957-LXOLK,28,Yes,Month-to-month,106.15,3152.5,Yes,83,5030,Competitor offered more data
5281-BUZGT,36,Yes,Month-to-month,90.85,3186.7,Yes,92,5692,Competitor made better offer
5378-IKEEG,1,No phone service,Month-to-month,35.75,35.75,Yes,70,3351,Price too high
2718-GAXQD,4,No,Month-to-month,46,181.6,Yes,92,4797,Product dissatisfaction
6413-XKKPU,17,No,Month-to-month,89.4,1539.45,Yes,96,2544,Service dissatisfaction
1449-XQEMT,3,No,Month-to-month,19.8,58.15,Yes,79,4323,Lack of self-service on Website
2626-URJFX,4,Yes,Month-to-month,50.9,225.6,Yes,69,5691,Network reliability
2612-RRIDN,4,No,Month-to-month,81,340.85,Yes,88,3591,Limited range of services
4735-ASGMA,26,Yes,Month-to-month,98.35,2515.3,Yes,99,4997,Lack of affordable download/upload speed
3669-LVWZB,5,No phone service,Month-to-month,51,305.95,Yes,86,4630,Long distance charges
6892-EZDTG,4,Yes,Month-to-month,91.65,365.4,Yes,90,2140,Extra data charges
9725-SCPZG,1,No,Month-to-month,90.85,90.85,Yes,80,5086,Price too high
5884-GCYMI,1,No,Month-to-month,69.4,69.4,Yes,84,2847,Product dissatisfaction
3217-FZDMN,8,No,Month-to-month,94.45,742.95,Yes,83,3676,Service dissatisfaction
7853-GVUDZ,1,No,Month-to-month,20.15,20.15,Yes,70,4277,Lack of self-service on Website
7480-QNVZJ,50,Yes,Month-to-month,95.7,4816.7,Yes,73,4287,Network reliability
3943-KDREE,26,Yes,Month-to-month,74.95,1834.95,Yes,76,2934,Don't know
9239-ZBZZV,6,No phone service,Month-to-month,47.95,305.1,Yes,80,2240,Competitor had better devices
4398-HSCJH,3,Yes,Month-to-month,63.6,155.65,Yes,70,3155,Competitor offered higher download speeds
4430-UZIPO,3,No phone service,Month-to-month,36.85,108.7,Yes,91,5825,Competitor offered more data
4855-SNKMY,1,No,Month-to-month,44.1,44.1,Yes,70,5955,Competitor made better offer
8008-HAWED,14,No phone service,Month-to-month,50.75,712.75,Yes,82,4883,Competitor had better devices
1862-SKORY,40,No phone service,Month-to-month,39.3,1637.4,Yes,99,2296,Competitor offered higher download speeds
9692-TUSXH,18,No,Month-to-month,96.05,1740.7,Yes,97,5581,Competitor offered higher download speeds
7912-SYRQT,7,Yes,Month-to-month,75.1,552.95,Yes,96,5514,Competitor offered more data
4816-JBHOV,2,No,Month-to-month,44.7,93.7,Yes,98,4618,Competitor offered more data
8292-TYSPY,19,No,Month-to-month,55,1046.5,Yes,73,4539,Competitor offered more data
1867-BDVFH,11,Yes,Month-to-month,74.35,834.2,Yes,80,5075,Competitor made better offer
9103-TCIHJ,15,Yes,Month-to-month,55.7,899.8,Yes,73,4519,Price too high
4140-WJAWW,5,No,Month-to-month,19.85,108.05,Yes,99,3799,Product dissatisfaction
6653-CBBOM,1,No,Month-to-month,70.3,70.3,Yes,88,5963,Service dissatisfaction
3247-ZVOUO,10,Yes,Month-to-month,85.55,851.75,Yes,81,3336,Lack of self-service on Website
6101-IMRMM,6,No,Month-to-month,94.5,575.45,Yes,100,3469,Network reliability
1268-ASBGA,16,Yes,Month-to-month,85.35,1375.15,Yes,66,5769,Limited range of services
8943-URTMR,2,No,Month-to-month,79.65,152.7,Yes,100,5082,Lack of affordable download/upload speed
4713-LZDRV,2,No,Month-to-month,79.6,195.05,Yes,94,4322,Long distance charges
4325-NFSKC,19,Yes,Month-to-month,90.6,1660,Yes,87,2373,Extra data charges
2955-PSXOE,1,No,Month-to-month,20.2,20.2,Yes,98,3061,Price too high
6907-NZZIJ,36,Yes,Month-to-month,99.15,3615.6,Yes,75,4188,Service dissatisfaction
2911-UREFD,39,No phone service,Month-to-month,55.9,2184.35,Yes,67,5632,Lack of self-service on Website
3744-ZRRDZ,21,Yes,Month-to-month,82.35,1852.85,Yes,90,2902,Network reliability
5673-TIYIB,2,No phone service,Month-to-month,40.4,77.15,Yes,86,3620,Don't know
1602-IJQQE,4,Yes,Month-to-month,75.35,338.1,Yes,92,2220,Attitude of service provider
6502-HCJTI,7,Yes,Month-to-month,94.7,673.1,Yes,75,3591,Attitude of service provider
2606-RMDHZ,6,No phone service,Month-to-month,30.5,208.7,Yes,93,4667,Attitude of service provider
8258-GSTJK,3,Yes,Month-to-month,77,237.75,Yes,96,3128,Attitude of service provider
6861-OKBCE,11,No,Month-to-month,20.1,221.35,Yes,95,4500,Attitude of support person
9940-RHLFB,1,No,Month-to-month,75.3,75.3,Yes,66,2176,Competitor made better offer
6686-YPGHK,47,No,Month-to-month,85.5,4042.3,Yes,68,3645,Moved
1383-EZRWL,7,No,Month-to-month,20.05,164.85,Yes,89,5595,Moved
4759-TRPLW,1,No,Month-to-month,70.4,70.4,Yes,70,4238,Competitor had better devices
8020-BWHYL,15,No,Month-to-month,75.3,1147.45,Yes,99,4526,Competitor offered more data
2982-VPSGI,11,Yes,Month-to-month,94,1078.9,Yes,67,2120,Competitor made better offer
4625-EWPTF,8,No phone service,Month-to-month,30.45,226.45,Yes,94,4549,Competitor had better devices
5980-NOPLP,44,Yes,Month-to-month,96.1,4364.1,Yes,87,5606,Competitor offered higher download speeds
6892-XPFPU,24,Yes,Month-to-month,104.25,2433.9,Yes,80,2104,Competitor offered higher download speeds
8010-EZLOU,15,Yes,Month-to-month,80.2,1217.25,Yes,76,4958,Competitor offered higher download speeds
9874-QLCLH,17,Yes,Month-to-month,104.2,1743.5,Yes,79,2365,Competitor offered more data
8062-YBDOE,1,No,Month-to-month,69.65,69.65,Yes,78,5844,Don't know
6000-APYLU,9,No,Month-to-month,80.8,713.1,Yes,90,3890,Competitor offered more data
0947-IDHRQ,7,No,Month-to-month,80.3,526.7,Yes,75,3949,Competitor made better offer
3672-YITQD,36,Yes,Month-to-month,84.1,3021.6,Yes,79,2987,Competitor made better offer
9048-JVYVF,3,No,Month-to-month,69.35,191.35,Yes,98,3520,Price too high
8988-ECPJR,34,Yes,Month-to-month,79.6,2718.3,Yes,66,3980,Product dissatisfaction
3776-EKTKM,1,No phone service,Month-to-month,36.45,36.45,Yes,96,5303,Service dissatisfaction
1902-XBTFB,22,No,Month-to-month,89.4,2001.5,Yes,99,5438,Lack of self-service on Website
0643-OKLRP,47,Yes,Month-to-month,80.35,3825.85,Yes,95,5915,Network reliability
9381-NDKME,24,No phone service,Month-to-month,40.65,933.3,Yes,85,3843,Limited range of services
8382-SHQEH,8,Yes,Month-to-month,84.9,764.95,Yes,85,2656,Long distance charges
2983-ZANRP,2,No,Month-to-month,73.55,145.4,Yes,97,5799,Extra data charges
7845-URHJN,8,No,Month-to-month,20.15,156.25,Yes,98,4785,Price too high
1075-BGWOH,16,Yes,Month-to-month,98.75,1587.55,Yes,87,3392,Lack of self-service on Website
0302-JOIVN,8,No,Month-to-month,101.15,842.9,Yes,76,2750,Network reliability
5366-IJEQJ,20,Yes,Month-to-month,88.7,1761.45,Yes,86,4115,Don't know
1981-INRFU,2,No,Month-to-month,79.75,164.5,Yes,98,5172,Don't know
4971-PUYQO,27,Yes,Month-to-month,94.55,2724.6,Yes,89,4464,Don't know
8485-GJCDN,5,No,Month-to-month,69.05,318.5,Yes,74,3368,Poor expertise of online support
6029-WTIPC,37,Yes,Month-to-month,101.1,3744.05,Yes,87,4424,Competitor had better devices
6682-QJDGB,40,No,Month-to-month,55.25,2139.2,Yes,65,2810,Competitor offered more data
8780-IXSTS,6,Yes,Month-to-month,90.1,521.3,Yes,71,5656,Competitor made better offer
9530-EHPOH,11,Yes,Month-to-month,53.75,608,Yes,99,3407,Competitor had better devices
0345-HKJVM,6,No,Month-to-month,89.3,577.6,Yes,100,5800,Don't know
3049-SOLAY,3,Yes,Month-to-month,95.2,292.85,Yes,86,4176,Competitor offered higher download speeds
3317-HRTNN,5,No phone service,Month-to-month,45.7,198,Yes,73,3561,Competitor offered higher download speeds
3235-ETOOB,8,No,Month-to-month,74.5,609.9,Yes,88,3683,Competitor offered higher download speeds
8058-INTPH,1,No,Month-to-month,79.65,79.65,Yes,71,2119,Competitor offered more data
5569-OUICF,28,Yes,Month-to-month,101.3,2812.2,Yes,68,4994,Competitor offered more data
8821-XNHVZ,1,No,Month-to-month,80.05,80.05,Yes,82,2943,Competitor offered more data
2082-OJVTK,29,Yes,Month-to-month,89.2,2698.35,Yes,91,5292,Competitor made better offer
5940-NFXKV,19,Yes,Month-to-month,83.65,1465.75,Yes,88,3427,Competitor made better offer
8053-WWDRO,6,No,Month-to-month,19.5,146.3,Yes,67,5579,Price too high
9564-KCLHR,1,No,Month-to-month,51.25,51.25,Yes,94,2180,Product dissatisfaction
2082-CEFLT,1,No,Month-to-month,45.6,45.6,Yes,88,3037,Service dissatisfaction
1213-NGCUN,6,No,Month-to-month,49.65,267.35,Yes,88,4248,Lack of self-service on Website
5688-KZTSN,15,No,Month-to-month,20,288.05,Yes,73,4672,Network reliability
2894-QOJRX,25,No phone service,Month-to-month,34,853,Yes,93,5024,Limited range of services
5747-PMBSQ,10,No,Month-to-month,92.5,934.1,Yes,77,2415,Lack of affordable download/upload speed
3143-JQEGI,13,No,Month-to-month,88.35,1222.8,Yes,81,3740,Long distance charges
2982-IHMFT,1,Yes,Month-to-month,74.45,74.45,Yes,67,4291,Price too high
3521-SYVOR,37,No,Month-to-month,64.75,2345.2,Yes,80,5554,Product dissatisfaction
9526-JAWYF,26,No,Month-to-month,89.8,2335.3,Yes,71,3452,Service dissatisfaction
5143-EGQFK,10,No phone service,Month-to-month,29.65,291.4,Yes,89,5702,Network reliability
4919-IKATY,5,Yes,Month-to-month,84.5,453.75,Yes,98,5141,Don't know
9050-QLROH,18,Yes,Month-to-month,90.7,1597.25,Yes,89,2931,Competitor had better devices
6168-WFVVF,3,No,Month-to-month,70.3,235.5,Yes,98,5165,Competitor offered higher download speeds
8065-YKXKD,10,Yes,Month-to-month,74.75,799.65,Yes,69,5578,Competitor made better offer
9637-EIHEQ,1,No,Month-to-month,50.8,50.8,Yes,68,4535,Don't know
9689-PTNPG,2,No,Month-to-month,80.25,144.55,Yes,80,5055,Competitor had better devices
9465-RWMXL,32,Yes,Month-to-month,78.9,2447.95,Yes,90,5949,Competitor offered higher download speeds
